30/6/2021:10:59:30 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"}
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T14:22:18.962Z","updatedAt":"2021-07-30T14:22:18.989Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$hVC4mnSDkZQakATXjgb73OILERkuhOqc11dg23/cI.z8pDeYwwh5y","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:22:18.315Z","updatedAt":"2021-07-30T14:22:19.496Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$hVC4mnSDkZQakATXjgb73OILERkuhOqc11dg23/cI.z8pDeYwwh5y","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:22:18.315Z","updatedAt":"2021-07-30T14:22:19.496Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NTUxNjAsImV4cCI6MTYyNzc0MTU2MH0.Mk_jdqJA0YPl2VNNZoVL4V0zr4370CUNs0j-Va-ifeY"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.033Z","updatedAt":"2021-07-30T14:26:00.074Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.033Z","updatedAt":"2021-07-30T14:26:00.074Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.033Z","updatedAt":"2021-07-30T14:26:00.074Z"}]
 | {"message":"add product is success"}
 | {}
 | {"message":"add product is success"}
 | {}
 | [{"id":2,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.286Z","updatedAt":"2021-07-30T14:26:00.286Z","categories":{"name":"baju-muslim","id":1}},{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.170Z","updatedAt":"2021-07-30T14:26:00.170Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":2,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.286Z","updatedAt":"2021-07-30T14:26:00.286Z","categories":{"name":"baju-muslim","id":1}},{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.170Z","updatedAt":"2021-07-30T14:26:00.170Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":2,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.286Z","updatedAt":"2021-07-30T14:26:00.286Z","categories":{"name":"baju-muslim","id":1}},{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.170Z","updatedAt":"2021-07-30T14:26:00.170Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.170Z","updatedAt":"2021-07-30T14:26:00.170Z"}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.170Z","updatedAt":"2021-07-30T14:26:00.170Z"}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.170Z","updatedAt":"2021-07-30T14:26:00.170Z"}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:26:00.170Z","updatedAt":"2021-07-30T14:26:00.170Z"}]
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"172","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"sql":"SELECT \"id\", \"title\", \"category_id\", \"price\", \"brand\", \"review\", \"star\", \"image\", \"createdAt\", \"updatedAt\" FROM \"products\" AS \"products\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"}
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T14:26:00.509Z","updatedAt":"2021-07-30T14:26:00.545Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$AJ0UVJ2ygEgRT3izfUzZj.6AQ8fxT4/v1/JQAUXYFcP5ENQ8s695m","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:25:59.832Z","updatedAt":"2021-07-30T14:26:01.033Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$AJ0UVJ2ygEgRT3izfUzZj.6AQ8fxT4/v1/JQAUXYFcP5ENQ8s695m","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:25:59.832Z","updatedAt":"2021-07-30T14:26:01.033Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NTUyNTksImV4cCI6MTYyNzc0MTY1OX0.NBeiG2TMHR4O9wyHZzcZAOuR34eJWilyCwVdmMCP7v8"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.153Z","updatedAt":"2021-07-30T14:27:39.200Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.153Z","updatedAt":"2021-07-30T14:27:39.200Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.153Z","updatedAt":"2021-07-30T14:27:39.200Z"}]
 | {"message":"add product is success"}
 | {}
 | {"message":"add product is success"}
 | {}
 | [{"id":2,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.422Z","updatedAt":"2021-07-30T14:27:39.422Z","categories":{"name":"baju-muslim","id":1}},{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.330Z","updatedAt":"2021-07-30T14:27:39.330Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":2,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.422Z","updatedAt":"2021-07-30T14:27:39.422Z","categories":{"name":"baju-muslim","id":1}},{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.330Z","updatedAt":"2021-07-30T14:27:39.330Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":2,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.422Z","updatedAt":"2021-07-30T14:27:39.422Z","categories":{"name":"baju-muslim","id":1}},{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.330Z","updatedAt":"2021-07-30T14:27:39.330Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.330Z","updatedAt":"2021-07-30T14:27:39.330Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.330Z","updatedAt":"2021-07-30T14:27:39.330Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.330Z","updatedAt":"2021-07-30T14:27:39.330Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:27:39.330Z","updatedAt":"2021-07-30T14:27:39.330Z","categories":{"name":"baju-muslim","id":1}}]
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"}
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T14:27:39.576Z","updatedAt":"2021-07-30T14:27:39.599Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$a/unn55yCFCL3dWnnc3D4e4yUM0zftMlNF.K/19k6lmj04AKh1hIW","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:27:38.941Z","updatedAt":"2021-07-30T14:27:40.093Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$a/unn55yCFCL3dWnnc3D4e4yUM0zftMlNF.K/19k6lmj04AKh1hIW","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:27:38.941Z","updatedAt":"2021-07-30T14:27:40.093Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NTU2MzUsImV4cCI6MTYyNzc0MjAzNX0.0bZmn4AMCq7XQVcEBEnRsZSIa6rV8eJPE9XtFD5fYJE"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.581Z","updatedAt":"2021-07-30T14:33:55.635Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.581Z","updatedAt":"2021-07-30T14:33:55.635Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.581Z","updatedAt":"2021-07-30T14:33:55.635Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
