20/6/2021:10:0:05 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:14:13 | ::ffff:127.0.0.1 | DELETE | /bag/9 | 200 | {"message":"id not found!"}
20/6/2021:17:14:30 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:14:30 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:14:30 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MDcwLCJleHAiOjE2MjY4NjI0NzB9.hS4LowVbC3QSHIIADnSMQ6jKT1gbZrxiQ7yCq_jxgMc"}
20/6/2021:17:14:30 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MDcwLCJleHAiOjE2MjY4NjI0NzB9.hS4LowVbC3QSHIIADnSMQ6jKT1gbZrxiQ7yCq_jxgMc"}
20/6/2021:17:14:30 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":21,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:12.248Z","updatedAt":"2021-07-20T10:14:12.248Z"},{"id":20,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.050Z","updatedAt":"2021-07-20T10:12:59.050Z"},{"id":19,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.432Z","updatedAt":"2021-07-20T10:12:21.432Z"},{"id":18,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.259Z","updatedAt":"2021-07-20T10:08:47.259Z"},{"id":17,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.522Z","updatedAt":"2021-07-20T10:08:01.522Z"},{"id":16,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:07:35.017Z","updatedAt":"2021-07-20T10:07:35.017Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | DELETE | /product/16 | 200 | {"message":"data success to delete"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MDcxLCJleHAiOjE2MjY4NjI0NzF9.y3IEahTNLHXGTrz_vuNg4WCT4XyW_3OVR-jh5uge9TY"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":26,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:13.062Z","updatedAt":"2021-07-20T10:14:13.062Z"},{"id":25,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.787Z","updatedAt":"2021-07-20T10:12:59.787Z"},{"id":24,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.980Z","updatedAt":"2021-07-20T10:12:21.980Z"},{"id":23,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.807Z","updatedAt":"2021-07-20T10:08:47.807Z"},{"id":22,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.495Z","updatedAt":"2021-07-20T10:08:01.495Z"},{"id":21,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:07:35.025Z","updatedAt":"2021-07-20T10:07:35.025Z"},{"id":20,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:59:17.998Z","updatedAt":"2021-07-20T09:59:17.998Z"},{"id":19,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:57:37.361Z","updatedAt":"2021-07-20T09:57:37.361Z"},{"id":18,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:10:23.128Z","updatedAt":"2021-07-20T06:10:23.128Z"},{"id":17,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:05:16.739Z","updatedAt":"2021-07-20T06:05:16.739Z"},{"id":16,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:03:41.980Z","updatedAt":"2021-07-20T06:03:41.980Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | DELETE | /product/category/16 | 200 | {"message":"category success to delete"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MDcxLCJleHAiOjE2MjY4NjI0NzF9.y3IEahTNLHXGTrz_vuNg4WCT4XyW_3OVR-jh5uge9TY"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | GET | /bag | 200 | [{"id":15,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:13.113Z","updatedAt":"2021-07-20T10:14:13.113Z"},{"id":14,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:59.818Z","updatedAt":"2021-07-20T10:12:59.818Z"},{"id":13,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:22.211Z","updatedAt":"2021-07-20T10:12:22.211Z"},{"id":12,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:47.963Z","updatedAt":"2021-07-20T10:08:47.963Z"},{"id":11,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:02.230Z","updatedAt":"2021-07-20T10:08:02.230Z"},{"id":10,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:07:35.896Z","updatedAt":"2021-07-20T10:07:35.896Z"}]
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | POST | /bag | 200 | {"message":"add data bag success"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {"message":"update data bag success"}
20/6/2021:17:14:31 | ::ffff:127.0.0.1 | DELETE | /bag/10 | 200 | {"message":"delete data bag success"}
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MTE2LCJleHAiOjE2MjY4NjI1MTZ9.mK7AINjwZDCw25Mpt9e1ti1B2sk3GN37FDfwcA-jCi8"}
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MTE2LCJleHAiOjE2MjY4NjI1MTZ9.mK7AINjwZDCw25Mpt9e1ti1B2sk3GN37FDfwcA-jCi8"}
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":22,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.020Z","updatedAt":"2021-07-20T10:14:31.020Z"},{"id":21,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:12.248Z","updatedAt":"2021-07-20T10:14:12.248Z"},{"id":20,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.050Z","updatedAt":"2021-07-20T10:12:59.050Z"},{"id":19,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.432Z","updatedAt":"2021-07-20T10:12:21.432Z"},{"id":18,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.259Z","updatedAt":"2021-07-20T10:08:47.259Z"},{"id":17,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.522Z","updatedAt":"2021-07-20T10:08:01.522Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
20/6/2021:17:15:16 | ::ffff:127.0.0.1 | DELETE | /product/16 | 200 | {"message":"id not found!"}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MTE3LCJleHAiOjE2MjY4NjI1MTd9.wtE_lO1q0zjEctCIMlrc0XV7TKez-hxMUPmz5z-fkwY"}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":27,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.672Z","updatedAt":"2021-07-20T10:14:31.672Z"},{"id":26,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:13.062Z","updatedAt":"2021-07-20T10:14:13.062Z"},{"id":25,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.787Z","updatedAt":"2021-07-20T10:12:59.787Z"},{"id":24,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.980Z","updatedAt":"2021-07-20T10:12:21.980Z"},{"id":23,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.807Z","updatedAt":"2021-07-20T10:08:47.807Z"},{"id":22,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.495Z","updatedAt":"2021-07-20T10:08:01.495Z"},{"id":21,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:07:35.025Z","updatedAt":"2021-07-20T10:07:35.025Z"},{"id":20,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:59:17.998Z","updatedAt":"2021-07-20T09:59:17.998Z"},{"id":19,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:57:37.361Z","updatedAt":"2021-07-20T09:57:37.361Z"},{"id":18,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:10:23.128Z","updatedAt":"2021-07-20T06:10:23.128Z"},{"id":17,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:05:16.739Z","updatedAt":"2021-07-20T06:05:16.739Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"category id not found"}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc2MTE3LCJleHAiOjE2MjY4NjI1MTd9.wtE_lO1q0zjEctCIMlrc0XV7TKez-hxMUPmz5z-fkwY"}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | DELETE | /product/category/16 | 200 | {"message":"category id not found!"}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | GET | /bag | 200 | [{"id":16,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:31.927Z","updatedAt":"2021-07-20T10:14:31.927Z"},{"id":15,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:13.113Z","updatedAt":"2021-07-20T10:14:13.113Z"},{"id":14,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:59.818Z","updatedAt":"2021-07-20T10:12:59.818Z"},{"id":13,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:22.211Z","updatedAt":"2021-07-20T10:12:22.211Z"},{"id":12,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:47.963Z","updatedAt":"2021-07-20T10:08:47.963Z"},{"id":11,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:02.230Z","updatedAt":"2021-07-20T10:08:02.230Z"}]
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | POST | /bag | 200 | {"message":"add data bag success"}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {}
20/6/2021:17:15:17 | ::ffff:127.0.0.1 | DELETE | /bag/10 | 200 | {"message":"id not found!"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc3OTQ1LCJleHAiOjE2MjY4NjQzNDV9.BgGPKp5jAR_PKDFXThUVxDluzJSH3zneKQUhvB0gI0M"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc3OTQ1LCJleHAiOjE2MjY4NjQzNDV9.BgGPKp5jAR_PKDFXThUVxDluzJSH3zneKQUhvB0gI0M"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":23,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:16.775Z","updatedAt":"2021-07-20T10:15:16.775Z"},{"id":22,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.020Z","updatedAt":"2021-07-20T10:14:31.020Z"},{"id":21,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:12.248Z","updatedAt":"2021-07-20T10:14:12.248Z"},{"id":20,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.050Z","updatedAt":"2021-07-20T10:12:59.050Z"},{"id":19,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.432Z","updatedAt":"2021-07-20T10:12:21.432Z"},{"id":18,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.259Z","updatedAt":"2021-07-20T10:08:47.259Z"},{"id":17,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.522Z","updatedAt":"2021-07-20T10:08:01.522Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc3OTQ1LCJleHAiOjE2MjY4NjQzNDV9.BgGPKp5jAR_PKDFXThUVxDluzJSH3zneKQUhvB0gI0M"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | DELETE | /product/17 | 200 | {"message":"data success to delete"}
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | GET | /bag | 200 | [{"id":17,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:15:17.480Z","updatedAt":"2021-07-20T10:15:17.480Z"},{"id":16,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:31.927Z","updatedAt":"2021-07-20T10:14:31.927Z"},{"id":15,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:13.113Z","updatedAt":"2021-07-20T10:14:13.113Z"},{"id":14,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:59.818Z","updatedAt":"2021-07-20T10:12:59.818Z"},{"id":13,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:22.211Z","updatedAt":"2021-07-20T10:12:22.211Z"},{"id":12,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:47.963Z","updatedAt":"2021-07-20T10:08:47.963Z"},{"id":11,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:02.230Z","updatedAt":"2021-07-20T10:08:02.230Z"}]
20/6/2021:17:45:45 | ::ffff:127.0.0.1 | POST | /bag | 200 | {"message":"add data bag success"}
20/6/2021:17:45:46 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {"message":"update data bag success"}
20/6/2021:17:45:46 | ::ffff:127.0.0.1 | DELETE | /bag/11 | 200 | {"message":"delete data bag success"}
20/6/2021:17:45:46 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc3OTQ2LCJleHAiOjE2MjY4NjQzNDZ9.pXWm5U_-tPvJO7LrTeoItZGX9SXTt0Scf3DATgPnhiU"}
20/6/2021:17:45:46 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":28,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:17.391Z","updatedAt":"2021-07-20T10:15:17.391Z"},{"id":27,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.672Z","updatedAt":"2021-07-20T10:14:31.672Z"},{"id":26,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:13.062Z","updatedAt":"2021-07-20T10:14:13.062Z"},{"id":25,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.787Z","updatedAt":"2021-07-20T10:12:59.787Z"},{"id":24,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.980Z","updatedAt":"2021-07-20T10:12:21.980Z"},{"id":23,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.807Z","updatedAt":"2021-07-20T10:08:47.807Z"},{"id":22,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.495Z","updatedAt":"2021-07-20T10:08:01.495Z"},{"id":21,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:07:35.025Z","updatedAt":"2021-07-20T10:07:35.025Z"},{"id":20,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:59:17.998Z","updatedAt":"2021-07-20T09:59:17.998Z"},{"id":19,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:57:37.361Z","updatedAt":"2021-07-20T09:57:37.361Z"},{"id":18,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:10:23.128Z","updatedAt":"2021-07-20T06:10:23.128Z"},{"id":17,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:05:16.739Z","updatedAt":"2021-07-20T06:05:16.739Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:17:45:46 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:17:45:46 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
20/6/2021:17:45:46 | ::ffff:127.0.0.1 | DELETE | /product/category/17 | 200 | {"message":"category success to delete"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MTE1LCJleHAiOjE2MjY4NjQ1MTV9.1uzrXFpJTEdYZTH-38ZRIeOFDgNOTo11BZXa16GEIO0"}
